Property Name,Visits,Values Accumulated,Trial Number,Position Number 
Second_community_chest,2296,2296,86372,17
Vine_street,2380,380800,86373,19
leicester_square,2316,509520,86374,26
Third_chance,2123,2123,86375,36
Old_kent,1948,38960,86376,1
White_hall,2190,219000,86377,13
Second_chance,2402,2402,86378,22
leicester_square,2317,509740,86379,26
Go_to_jail,2368,2368,86380,30
Marlborough_street,2314,323960,86381,18
Transfalgar_square,2230,446000,86382,24
Water_works,2373,189840,86383,28
Supertax,1944,1944000,86384,38
First_chance,1949,1949,86385,7
Pentoville,2011,160880,86386,9
Electric_company,2235,178800,86387,12
Free_parking,2397,2397,86388,20
Second_chance,2403,2403,86389,22
Picadilly,2313,555120,86390,29
Liverpool_station,2033,508250,86391,35
Income_Tax,2043,4086000,86392,4
The_angel_islington,2013,120780,86393,6
Pentoville,2012,160960,86394,9
Strand,2366,425880,86395,21
Picadilly,2314,555360,86396,29
Third_community_chest,2123,2123,86397,33
Mayfair,1961,980500,86398,39
The_angel_islington,2014,120840,86399,6
Pall_mall,1963,196300,86400,11
Marlborough_street,2315,324100,86401,18
Conventry_street,2258,496760,86402,27
Go_to_jail,2369,2369,86403,30
White_hall,2191,219100,86404,13
Transfalgar_square,2231,446200,86405,24
Bond_street,2094,586320,86406,34
Old_kent,1949,38980,86407,1
Pall_mall,1964,196400,86408,11
Fleet_street,2301,414180,86409,23
Third_community_chest,2124,2124,86410,33
Old_kent,1950,39000,86411,1
First_chance,1950,1950,86412,7
Just_visiting,1997,1997,86413,10
Vine_street,2381,380960,86414,19
Transfalgar_square,2232,446400,86415,24
Regent_street,2330,605800,86416,31
Supertax,1945,1945000,86417,38
King_cross_station,2002,500500,86418,5
First_chance,1951,1951,86419,7
Northhumber,2238,268560,86420,14
Bow_street,2232,312480,86421,16
Vine_street,2382,381120,86422,19
Picadilly,2315,555600,86423,29
Bond_street,2095,586600,86424,34
Parklane,2069,724150,86425,37
Old_kent,1951,39020,86426,1
First_chance,1952,1952,86427,7
Just_visiting,1998,1998,86428,10
Vine_street,2383,381280,86429,19
Regent_street,2331,606060,86430,31
Third_chance,2124,2124,86431,36
Old_kent,1952,39040,86432,1
Pentoville,2013,161040,86433,9
Electric_company,2236,178880,86434,12
Second_chance,2404,2404,86435,22
Regent_street,2332,606320,86436,31
Parklane,2070,724500,86437,37
Old_kent,1953,39060,86438,1
White_hall,2192,219200,86439,13
Second_chance,2405,2405,86440,22
Water_works,2374,189920,86441,28
Go,2044,2044,86442,0
King_cross_station,2003,500750,86443,5
First_chance,1953,1953,86444,7
Vine_street,2384,381440,86445,19
leicester_square,2318,509960,86446,26
Liverpool_station,2034,508500,86447,35
Supertax,1946,1946000,86448,38
King_cross_station,2004,501000,86449,5
Pentoville,2014,161120,86450,9
Pall_mall,1965,196500,86451,11
Northhumber,2239,268680,86452,14
Bow_street,2233,312620,86453,16
Fleet_street,2302,414360,86454,23
Water_works,2375,190000,86455,28
Parklane,2071,724850,86456,37
Go,2045,2045,86457,0
Pentoville,2015,161200,86458,9
Bow_street,2234,312760,86459,16
Marlborough_street,2316,324240,86460,18
Second_chance,2406,2406,86461,22
Regent_street,2333,606580,86462,31
Go,2046,2046,86463,0
Just_visiting,1999,1999,86464,10
Strand,2367,426060,86465,21
Fenchchurch_station,2288,572000,86466,25
Oxford_street,2116,550160,86467,32
White_chapel,2024,80960,86468,3
Pentoville,2016,161280,86469,9
Vine_street,2385,381600,86470,19
leicester_square,2319,510180,86471,26
Regent_street,2334,606840,86472,31
Mayfair,1962,981000,86473,39
First_community_chest,1880,1880,86474,2
The_angel_islington,2015,120900,86475,6
Just_visiting,2000,2000,86476,10
Northhumber,2240,268800,86477,14
Bow_street,2235,312900,86478,16
Strand,2368,426240,86479,21
leicester_square,2320,510400,86480,26
Third_community_chest,2125,2125,86481,33
Parklane,2072,725200,86482,37
Pentoville,2017,161360,86483,9
Electric_company,2237,178960,86484,12
Northhumber,2241,268920,86485,14
Fenchchurch_station,2289,572250,86486,25
Water_works,2376,190080,86487,28
Go_to_jail,2370,2370,86488,30
Electric_company,2238,179040,86489,12
Transfalgar_square,2233,446600,86490,24
Conventry_street,2259,496980,86491,27
Bond_street,2096,586880,86492,34
Mayfair,1963,981500,86493,39
Income_Tax,2044,4088000,86494,4
The_angel_islington,2016,120960,86495,6
Electric_company,2239,179120,86496,12
Free_parking,2398,2398,86497,20
Go_to_jail,2371,2371,86498,30
Second_community_chest,2297,2297,86499,17
Water_works,2377,190160,86500,28
Liverpool_station,2035,508750,86501,35
Mayfair,1964,982000,86502,39
First_community_chest,1881,1881,86503,2
First_chance,1954,1954,86504,7
Maryleborne_station,2263,565750,86505,15
leicester_square,2321,510620,86506,26
Third_chance,2125,2125,86507,36
Old_kent,1954,39080,86508,1
Just_visiting,2001,2001,86509,10
Bow_street,2236,313040,86510,16
Free_parking,2399,2399,86511,20
Transfalgar_square,2234,446800,86512,24
Picadilly,2316,555840,86513,29
Third_chance,2126,2126,86514,36
Income_Tax,2045,4090000,86515,4
Pentoville,2018,161440,86516,9
Free_parking,2400,2400,86517,20
Conventry_street,2260,497200,86518,27
Liverpool_station,2036,509000,86519,35
The_angel_islington,2017,121020,86520,6
Euston,1985,119100,86521,8
Pall_mall,1966,196600,86522,11
Second_chance,2407,2407,86523,22
Regent_street,2335,607100,86524,31
White_chapel,2025,81000,86525,3
Pall_mall,1967,196700,86526,11
Northhumber,2242,269040,86527,14
Vine_street,2386,381760,86528,19
Conventry_street,2261,497420,86529,27
Third_community_chest,2126,2126,86530,33
White_chapel,2026,81040,86531,3
First_chance,1955,1955,86532,7
White_hall,2193,219300,86533,13
Bow_street,2237,313180,86534,16
leicester_square,2322,510840,86535,26
Bond_street,2097,587160,86536,34
First_community_chest,1882,1882,86537,2
Electric_company,2240,179200,86538,12
Fleet_street,2303,414540,86539,23
Bond_street,2098,587440,86540,34
Parklane,2073,725550,86541,37
Old_kent,1955,39100,86542,1
The_angel_islington,2018,121080,86543,6
Second_community_chest,2298,2298,86544,17
Vine_street,2387,381920,86545,19
Regent_street,2336,607360,86546,31
Parklane,2074,725900,86547,37
The_angel_islington,2019,121140,86548,6
Marlborough_street,2317,324380,86549,18
Strand,2369,426420,86550,21
Fleet_street,2304,414720,86551,23
Fenchchurch_station,2290,572500,86552,25
Parklane,2075,726250,86553,37
The_angel_islington,2020,121200,86554,6
Northhumber,2243,269160,86555,14
Fenchchurch_station,2291,572750,86556,25
Go_to_jail,2372,2372,86557,30
Bow_street,2238,313320,86558,16
Free_parking,2401,2401,86559,20
Oxford_street,2117,550420,86560,32
Mayfair,1965,982500,86561,39
First_community_chest,1883,1883,86562,2
Income_Tax,2046,4092000,86563,4
Electric_company,2241,179280,86564,12
Second_community_chest,2299,2299,86565,17
Transfalgar_square,2235,447000,86566,24
Regent_street,2337,607620,86567,31
Old_kent,1956,39120,86568,1
Pentoville,2019,161520,86569,9
Second_community_chest,2300,2300,86570,17
leicester_square,2323,511060,86571,26
Third_community_chest,2127,2127,86572,33
First_community_chest,1884,1884,86573,2
Electric_company,2242,179360,86574,12
Marlborough_street,2318,324520,86575,18
leicester_square,2324,511280,86576,26
Picadilly,2317,556080,86577,29
Liverpool_station,2037,509250,86578,35
Go,2047,2047,86579,0
Electric_company,2243,179440,86580,12
Vine_street,2388,382080,86581,19
Go_to_jail,2373,2373,86582,30
Second_community_chest,2301,2301,86583,17
Conventry_street,2262,497640,86584,27
Picadilly,2318,556320,86585,29
Liverpool_station,2038,509500,86586,35
Parklane,2076,726600,86587,37
King_cross_station,2005,501250,86588,5
Electric_company,2244,179520,86589,12
Vine_street,2389,382240,86590,19
Fleet_street,2305,414900,86591,23
Liverpool_station,2039,509750,86592,35
Go,2048,2048,86593,0
Income_Tax,2047,4094000,86594,4
Northhumber,2244,269280,86595,14
Transfalgar_square,2236,447200,86596,24
Picadilly,2319,556560,86597,29
Third_community_chest,2128,2128,86598,33
Go,2049,2049,86599,0
Income_Tax,2048,4096000,86600,4
Just_visiting,2002,2002,86601,10
Free_parking,2402,2402,86602,20
Oxford_street,2118,550680,86603,32
Third_chance,2127,2127,86604,36
Mayfair,1966,983000,86605,39
The_angel_islington,2021,121260,86606,6
Electric_company,2245,179600,86607,12
Bow_street,2239,313460,86608,16
Strand,2370,426600,86609,21
Go_to_jail,2374,2374,86610,30
Free_parking,2403,2403,86611,20
Second_chance,2408,2408,86612,22
Picadilly,2320,556800,86613,29
Third_community_chest,2129,2129,86614,33
Income_Tax,2049,4098000,86615,4
Just_visiting,2003,2003,86616,10
Free_parking,2404,2404,86617,20
Regent_street,2338,607880,86618,31
Old_kent,1957,39140,86619,1
Pentoville,2020,161600,86620,9
Pall_mall,1968,196800,86621,11
Second_chance,2409,2409,86622,22
Oxford_street,2119,550940,86623,32
Liverpool_station,2040,510000,86624,35
King_cross_station,2006,501500,86625,5
White_hall,2194,219400,86626,13
Second_chance,2410,2410,86627,22
Go_to_jail,2375,2375,86628,30
Second_community_chest,2302,2302,86629,17
Fleet_street,2306,415080,86630,23
Regent_street,2339,608140,86631,31
Liverpool_station,2041,510250,86632,35
White_chapel,2027,81080,86633,3
Euston,1986,119160,86634,8
Just_visiting,2004,2004,86635,10
Vine_street,2390,382400,86636,19
Strand,2371,426780,86637,21
Water_works,2378,190240,86638,28
Supertax,1947,1947000,86639,38
Old_kent,1958,39160,86640,1
King_cross_station,2007,501750,86641,5
Electric_company,2246,179680,86642,12
Maryleborne_station,2264,566000,86643,15
leicester_square,2325,511500,86644,26
Supertax,1948,1948000,86645,38
White_chapel,2028,81120,86646,3
Northhumber,2245,269400,86647,14
Free_parking,2405,2405,86648,20
Water_works,2379,190320,86649,28
Mayfair,1967,983500,86650,39
Income_Tax,2050,4100000,86651,4
White_hall,2195,219500,86652,13
Second_chance,2411,2411,86653,22
Water_works,2380,190400,86654,28
Bond_street,2099,587720,86655,34
Supertax,1949,1949000,86656,38
First_community_chest,1885,1885,86657,2
Income_Tax,2051,4102000,86658,4
Electric_company,2247,179760,86659,12
Transfalgar_square,2237,447400,86660,24
Bond_street,2100,588000,86661,34
Go,2050,2050,86662,0
Pentoville,2021,161680,86663,9
White_hall,2196,219600,86664,13
Fleet_street,2307,415260,86665,23
Regent_street,2340,608400,86666,31
Go,2051,2051,86667,0
Pentoville,2022,161760,86668,9
Bow_street,2240,313600,86669,16
Fleet_street,2308,415440,86670,23
Go_to_jail,2376,2376,86671,30
Second_community_chest,2303,2303,86672,17
Conventry_street,2263,497860,86673,27
Mayfair,1968,984000,86674,39
Income_Tax,2052,4104000,86675,4
Northhumber,2246,269520,86676,14
Fleet_street,2309,415620,86677,23
leicester_square,2326,511720,86678,26
Third_community_chest,2130,2130,86679,33
Liverpool_station,2042,510500,86680,35
The_angel_islington,2022,121320,86681,6
Maryleborne_station,2265,566250,86682,15
leicester_square,2327,511940,86683,26
Parklane,2077,726950,86684,37
White_chapel,2029,81160,86685,3
The_angel_islington,2023,121380,86686,6
Pentoville,2023,161840,86687,9
Pall_mall,1969,196900,86688,11
Free_parking,2406,2406,86689,20
Transfalgar_square,2238,447600,86690,24
Picadilly,2321,557040,86691,29
Third_chance,2128,2128,86692,36
Euston,1987,119220,86693,8
Bow_street,2241,313740,86694,16
Second_chance,2412,2412,86695,22
Go_to_jail,2377,2377,86696,30
Marlborough_street,2319,324660,86697,18
Free_parking,2407,2407,86698,20
Regent_street,2341,608660,86699,31
First_community_chest,1886,1886,86700,2
Pall_mall,1970,197000,86701,11
Strand,2372,426960,86702,21
Fenchchurch_station,2292,573000,86703,25
Liverpool_station,2043,510750,86704,35
Old_kent,1959,39180,86705,1
First_chance,1956,1956,86706,7
Maryleborne_station,2266,566500,86707,15
Fleet_street,2310,415800,86708,23
leicester_square,2328,512160,86709,26
Liverpool_station,2044,511000,86710,35
First_chance,1957,1957,86711,7
Northhumber,2247,269640,86712,14
Second_community_chest,2304,2304,86713,17
leicester_square,2329,512380,86714,26
Supertax,1950,1950000,86715,38
Euston,1988,119280,86716,8
Second_community_chest,2305,2305,86717,17
Free_parking,2408,2408,86718,20
Go_to_jail,2378,2378,86719,30
Bow_street,2242,313880,86720,16
Vine_street,2391,382560,86721,19
Conventry_street,2264,498080,86722,27
Third_community_chest,2131,2131,86723,33
King_cross_station,2008,502000,86724,5
White_hall,2197,219700,86725,13
Second_chance,2413,2413,86726,22
Conventry_street,2265,498300,86727,27
Oxford_street,2120,551200,86728,32
Liverpool_station,2045,511250,86729,35
Supertax,1951,1951000,86730,38
Euston,1989,119340,86731,8
Vine_street,2392,382720,86732,19
leicester_square,2330,512600,86733,26
Picadilly,2322,557280,86734,29
Bond_street,2101,588280,86735,34
Old_kent,1960,39200,86736,1
Income_Tax,2053,4106000,86737,4
Pentoville,2024,161920,86738,9
Electric_company,2248,179840,86739,12
Strand,2373,427140,86740,21
Go_to_jail,2379,2379,86741,30
Bow_street,2243,314020,86742,16
Fleet_street,2311,415980,86743,23
Third_community_chest,2132,2132,86744,33
Parklane,2078,727300,86745,37
Pentoville,2025,162000,86746,9
Northhumber,2248,269760,86747,14
Fleet_street,2312,416160,86748,23
Bond_street,2102,588560,86749,34
White_chapel,2030,81200,86750,3
The_angel_islington,2024,121440,86751,6
Pall_mall,1971,197100,86752,11
Second_chance,2414,2414,86753,22
Go_to_jail,2380,2380,86754,30
Vine_street,2393,382880,86755,19
Regent_street,2342,608920,86756,31
Third_community_chest,2133,2133,86757,33
Parklane,2079,727650,86758,37
White_chapel,2031,81240,86759,3
Euston,1990,119400,86760,8
Pall_mall,1972,197200,86761,11
Marlborough_street,2320,324800,86762,18
Water_works,2381,190480,86763,28
Parklane,2080,728000,86764,37
Income_Tax,2054,4108000,86765,4
Pentoville,2026,162080,86766,9
Marlborough_street,2321,324940,86767,18
Fleet_street,2313,416340,86768,23
Conventry_street,2266,498520,86769,27
Oxford_street,2121,551460,86770,32
First_community_chest,1887,1887,86771,2
Electric_company,2249,179920,86772,12
Transfalgar_square,2239,447800,86773,24
Oxford_street,2122,551720,86774,32
Supertax,1952,1952000,86775,38
Pentoville,2027,162160,86776,9
Pall_mall,1973,197300,86777,11
Second_community_chest,2306,2306,86778,17
Conventry_street,2267,498740,86779,27
Parklane,2081,728350,86780,37
Go,2052,2052,86781,0
King_cross_station,2009,502250,86782,5
Bow_street,2244,314160,86783,16
Water_works,2382,190560,86784,28
Mayfair,1969,984500,86785,39
King_cross_station,2010,502500,86786,5
White_hall,2198,219800,86787,13
Maryleborne_station,2267,566750,86788,15
leicester_square,2331,512820,86789,26
Liverpool_station,2046,511500,86790,35
Income_Tax,2055,4110000,86791,4
Electric_company,2250,180000,86792,12
Second_community_chest,2307,2307,86793,17
Fleet_street,2314,416520,86794,23
Fenchchurch_station,2293,573250,86795,25
Oxford_street,2123,551980,86796,32
Parklane,2082,728700,86797,37
Income_Tax,2056,4112000,86798,4
Pentoville,2028,162240,86799,9
Maryleborne_station,2268,567000,86800,15
Second_chance,2415,2415,86801,22
Go_to_jail,2381,2381,86802,30
Northhumber,2249,269880,86803,14
Marlborough_street,2322,325080,86804,18
Go_to_jail,2382,2382,86805,30
Maryleborne_station,2269,567250,86806,15
Second_community_chest,2308,2308,86807,17
Transfalgar_square,2240,448000,86808,24
Conventry_street,2268,498960,86809,27
Mayfair,1970,985000,86810,39
First_community_chest,1888,1888,86811,2
Northhumber,2250,270000,86812,14
Second_community_chest,2309,2309,86813,17
Vine_street,2394,383040,86814,19
Regent_street,2343,609180,86815,31
Bond_street,2103,588840,86816,34
Third_chance,2129,2129,86817,36
White_chapel,2032,81280,86818,3
Northhumber,2251,270120,86819,14
Bow_street,2245,314300,86820,16
leicester_square,2332,513040,86821,26
Supertax,1953,1953000,86822,38
Old_kent,1961,39220,86823,1
Electric_company,2251,180080,86824,12
Strand,2374,427320,86825,21
Go_to_jail,2383,2383,86826,30
Second_chance,2416,2416,86827,22
Fenchchurch_station,2294,573500,86828,25
Water_works,2383,190640,86829,28
Regent_street,2344,609440,86830,31
Liverpool_station,2047,511750,86831,35
Go,2053,2053,86832,0
First_chance,1958,1958,86833,7
Just_visiting,2005,2005,86834,10
Second_community_chest,2310,2310,86835,17
Vine_street,2395,383200,86836,19
Go_to_jail,2384,2384,86837,30
Bow_street,2246,314440,86838,16
Free_parking,2409,2409,86839,20
Oxford_street,2124,552240,86840,32
Bond_street,2104,589120,86841,34
Third_chance,2130,2130,86842,36
Supertax,1954,1954000,86843,38
White_chapel,2033,81320,86844,3
First_chance,1959,1959,86845,7
Vine_street,2396,383360,86846,19
Second_chance,2417,2417,86847,22
Go_to_jail,2385,2385,86848,30
Maryleborne_station,2270,567500,86849,15
Marlborough_street,2323,325220,86850,18
Water_works,2384,190720,86851,28
Oxford_street,2125,552500,86852,32
Income_Tax,2057,4114000,86853,4
Pall_mall,1974,197400,86854,11
Free_parking,2410,2410,86855,20
Fenchchurch_station,2295,573750,86856,25
Third_community_chest,2134,2134,86857,33
Mayfair,1971,985500,86858,39
White_chapel,2034,81360,86859,3
Just_visiting,2006,2006,86860,10
Northhumber,2252,270240,86861,14
Fenchchurch_station,2296,574000,86862,25
Bond_street,2105,589400,86863,34
First_community_chest,1889,1889,86864,2
King_cross_station,2011,502750,86865,5
Maryleborne_station,2271,567750,86866,15
Conventry_street,2269,499180,86867,27
Third_chance,2131,2131,86868,36
King_cross_station,2012,503000,86869,5
Euston,1991,119460,86870,8
Pall_mall,1975,197500,86871,11
Second_community_chest,2311,2311,86872,17
leicester_square,2333,513260,86873,26
Liverpool_station,2048,512000,86874,35
Old_kent,1962,39240,86875,1
The_angel_islington,2025,121500,86876,6
Electric_company,2252,180160,86877,12
Bow_street,2247,314580,86878,16
Fenchchurch_station,2297,574250,86879,25
Regent_street,2345,609700,86880,31
Supertax,1955,1955000,86881,38
First_chance,1960,1960,86882,7
Vine_street,2397,383520,86883,19
Regent_street,2346,609960,86884,31
Bond_street,2106,589680,86885,34
Old_kent,1963,39260,86886,1
Income_Tax,2058,4116000,86887,4
Northhumber,2253,270360,86888,14
Fenchchurch_station,2298,574500,86889,25
Parklane,2083,729050,86890,37
Pentoville,2029,162320,86891,9
Maryleborne_station,2272,568000,86892,15
Vine_street,2398,383680,86893,19
Regent_street,2347,610220,86894,31
Supertax,1956,1956000,86895,38
Pentoville,2030,162400,86896,9
Second_community_chest,2312,2312,86897,17
leicester_square,2334,513480,86898,26
Oxford_street,2126,552760,86899,32
Old_kent,1964,39280,86900,1
King_cross_station,2013,503250,86901,5
Euston,1992,119520,86902,8
Vine_street,2399,383840,86903,19
Fenchchurch_station,2299,574750,86904,25
Regent_street,2348,610480,86905,31
Third_community_chest,2135,2135,86906,33
King_cross_station,2014,503500,86907,5
Euston,1993,119580,86908,8
White_hall,2199,219900,86909,13
Marlborough_street,2324,325360,86910,18
Strand,2375,427500,86911,21
Conventry_street,2270,499400,86912,27
Supertax,1957,1957000,86913,38
Old_kent,1965,39300,86914,1
Just_visiting,2007,2007,86915,10
Second_chance,2418,2418,86916,22
Bond_street,2107,589960,86917,34
Parklane,2084,729400,86918,37
The_angel_islington,2026,121560,86919,6
Maryleborne_station,2273,568250,86920,15
Fleet_street,2315,416700,86921,23
Picadilly,2323,557520,86922,29
Go,2054,2054,86923,0
First_community_chest,1890,1890,86924,2
First_chance,1961,1961,86925,7
Just_visiting,2008,2008,86926,10
Northhumber,2254,270480,86927,14
Transfalgar_square,2241,448200,86928,24
Water_works,2385,190800,86929,28
Third_chance,2132,2132,86930,36
Old_kent,1966,39320,86931,1
The_angel_islington,2027,121620,86932,6
Second_community_chest,2313,2313,86933,17
Conventry_street,2271,499620,86934,27
Parklane,2085,729750,86935,37
Go,2055,2055,86936,0
Pall_mall,1976,197600,86937,11
Vine_street,2400,384000,86938,19
Picadilly,2324,557760,86939,29
Parklane,2086,730100,86940,37
Mayfair,1972,986000,86941,39
Just_visiting,2009,2009,86942,10
White_hall,2200,220000,86943,13
Bow_street,2248,314720,86944,16
leicester_square,2335,513700,86945,26
Regent_street,2349,610740,86946,31
White_chapel,2035,81400,86947,3
Pall_mall,1977,197700,86948,11
Bow_street,2249,314860,86949,16
Marlborough_street,2325,325500,86950,18
Free_parking,2411,2411,86951,20
Oxford_street,2127,553020,86952,32
Go,2056,2056,86953,0
The_angel_islington,2028,121680,86954,6
Pentoville,2031,162480,86955,9
Vine_street,2401,384160,86956,19
Conventry_street,2272,499840,86957,27
Parklane,2087,730450,86958,37
The_angel_islington,2029,121740,86959,6
Northhumber,2255,270600,86960,14
Second_chance,2419,2419,86961,22
Bond_street,2108,590240,86962,34
Supertax,1958,1958000,86963,38
The_angel_islington,2030,121800,86964,6
Northhumber,2256,270720,86965,14
leicester_square,2336,513920,86966,26
Water_works,2386,190880,86967,28
Go,2057,2057,86968,0
White_chapel,2036,81440,86969,3
King_cross_station,2015,503750,86970,5
Northhumber,2257,270840,86971,14
Transfalgar_square,2242,448400,86972,24
Third_chance,2133,2133,86973,36
Go,2058,2058,86974,0
White_chapel,2037,81480,86975,3
Euston,1994,119640,86976,8
Maryleborne_station,2274,568500,86977,15
Fenchchurch_station,2300,575000,86978,25
Regent_street,2350,611000,86979,31
Third_community_chest,2136,2136,86980,33
Third_chance,2134,2134,86981,36
Euston,1995,119700,86982,8
Vine_street,2402,384320,86983,19
Water_works,2387,190960,86984,28
Oxford_street,2128,553280,86985,32
Income_Tax,2059,4118000,86986,4
White_hall,2201,220100,86987,13
Maryleborne_station,2275,568750,86988,15
Free_parking,2412,2412,86989,20
Regent_street,2351,611260,86990,31
Third_community_chest,2137,2137,86991,33
Mayfair,1973,986500,86992,39
White_chapel,2038,81520,86993,3
Pall_mall,1978,197800,86994,11
Bow_street,2250,315000,86995,16
Fenchchurch_station,2301,575250,86996,25
Third_chance,2135,2135,86997,36
White_chapel,2039,81560,86998,3
Euston,1996,119760,86999,8
Marlborough_street,2326,325640,87000,18
Water_works,2388,191040,87001,28
Regent_street,2352,611520,87002,31
Third_community_chest,2138,2138,87003,33
Income_Tax,2060,4120000,87004,4
Maryleborne_station,2276,569000,87005,15
Second_community_chest,2314,2314,87006,17
Free_parking,2413,2413,87007,20
Water_works,2389,191120,87008,28
Liverpool_station,2049,512250,87009,35
White_chapel,2040,81600,87010,3
White_hall,2202,220200,87011,13
Transfalgar_square,2243,448600,87012,24
Third_community_chest,2139,2139,87013,33
King_cross_station,2016,504000,87014,5
Bow_street,2251,315140,87015,16
Marlborough_street,2327,325780,87016,18
leicester_square,2337,514140,87017,26
Regent_street,2353,611780,87018,31
Parklane,2088,730800,87019,37
The_angel_islington,2031,121860,87020,6
Electric_company,2253,180240,87021,12
Bow_street,2252,315280,87022,16
Marlborough_street,2328,325920,87023,18
Fenchchurch_station,2302,575500,87024,25
Third_chance,2136,2136,87025,36
Supertax,1959,1959000,87026,38
White_chapel,2041,81640,87027,3
Maryleborne_station,2277,569250,87028,15
leicester_square,2338,514360,87029,26
Third_chance,2137,2137,87030,36
First_chance,1962,1962,87031,7
Pentoville,2032,162560,87032,9
Pall_mall,1979,197900,87033,11
Northhumber,2258,270960,87034,14
Transfalgar_square,2244,448800,87035,24
Oxford_street,2129,553540,87036,32
Parklane,2089,731150,87037,37
Go,2059,2059,87038,0
Euston,1997,119820,87039,8
Free_parking,2414,2414,87040,20
Picadilly,2325,558000,87041,29
Oxford_street,2130,553800,87042,32
Liverpool_station,2050,512500,87043,35
Mayfair,1974,987000,87044,39
Old_kent,1967,39340,87045,1
First_chance,1963,1963,87046,7
Second_community_chest,2315,2315,87047,17
Free_parking,2415,2415,87048,20
Regent_street,2354,612040,87049,31
Supertax,1960,1960000,87050,38
King_cross_station,2017,504250,87051,5
Euston,1998,119880,87052,8
Pall_mall,1980,198000,87053,11
Marlborough_street,2329,326060,87054,18
Fleet_street,2316,416880,87055,23
Bond_street,2109,590520,87056,34
White_chapel,2042,81680,87057,3
Electric_company,2254,180320,87058,12
Vine_street,2403,384480,87059,19
Regent_street,2355,612300,87060,31
Third_community_chest,2140,2140,87061,33
King_cross_station,2018,504500,87062,5
Pentoville,2033,162640,87063,9
Second_community_chest,2316,2316,87064,17
Second_chance,2420,2420,87065,22
Oxford_street,2131,554060,87066,32
Income_Tax,2061,4122000,87067,4
Euston,1999,119940,87068,8
Bow_street,2253,315420,87069,16
Water_works,2390,191200,87070,28
Mayfair,1975,987500,87071,39
Old_kent,1968,39360,87072,1
King_cross_station,2019,504750,87073,5
First_chance,1964,1964,87074,7
Pall_mall,1981,198100,87075,11
Fleet_street,2317,417060,87076,23
Regent_street,2356,612560,87077,31
Go,2060,2060,87078,0
Pall_mall,1982,198200,87079,11
Second_community_chest,2317,2317,87080,17
Fenchchurch_station,2303,575750,87081,25
Parklane,2090,731500,87082,37
Mayfair,1976,988000,87083,39
Pall_mall,1983,198300,87084,11
Northhumber,2259,271080,87085,14
Vine_street,2404,384640,87086,19
Conventry_street,2273,500060,87087,27
Picadilly,2326,558240,87088,29
Old_kent,1969,39380,87089,1
Euston,2000,120000,87090,8
Electric_company,2255,180400,87091,12
Free_parking,2416,2416,87092,20
Conventry_street,2274,500280,87093,27
Bond_street,2110,590800,87094,34
King_cross_station,2020,505000,87095,5
Pall_mall,1984,198400,87096,11
Bow_street,2254,315560,87097,16
Fleet_street,2318,417240,87098,23
leicester_square,2339,514580,87099,26
Go_to_jail,2386,2386,87100,30
Maryleborne_station,2278,569500,87101,15
Second_chance,2421,2421,87102,22
Transfalgar_square,2245,449000,87103,24
Regent_street,2357,612820,87104,31
Liverpool_station,2051,512750,87105,35
White_chapel,2043,81720,87106,3
The_angel_islington,2032,121920,87107,6
Bow_street,2255,315700,87108,16
Transfalgar_square,2246,449200,87109,24
Bond_street,2111,591080,87110,34
Income_Tax,2062,4124000,87111,4
Maryleborne_station,2279,569750,87112,15
Second_community_chest,2318,2318,87113,17
Vine_street,2405,384800,87114,19
Fenchchurch_station,2304,576000,87115,25
Parklane,2091,731850,87116,37
Go,2061,2061,87117,0
Pall_mall,1985,198500,87118,11
Strand,2376,427680,87119,21
Water_works,2391,191280,87120,28
Parklane,2092,732200,87121,37
First_community_chest,1891,1891,87122,2
Just_visiting,2010,2010,87123,10
Bow_street,2256,315840,87124,16
Second_chance,2422,2422,87125,22
Bond_street,2112,591360,87126,34
King_cross_station,2021,505250,87127,5
Pall_mall,1986,198600,87128,11
Northhumber,2260,271200,87129,14
Free_parking,2417,2417,87130,20
leicester_square,2340,514800,87131,26
Parklane,2093,732550,87132,37
The_angel_islington,2033,121980,87133,6
Electric_company,2256,180480,87134,12
Marlborough_street,2330,326200,87135,18
Strand,2377,427860,87136,21
Water_works,2392,191360,87137,28
Go,2062,2062,87138,0
Pentoville,2034,162720,87139,9
Strand,2378,428040,87140,21
leicester_square,2341,515020,87141,26
Oxford_street,2132,554320,87142,32
Liverpool_station,2052,513000,87143,35
Mayfair,1977,988500,87144,39
Just_visiting,2011,2011,87145,10
Maryleborne_station,2280,570000,87146,15
Second_community_chest,2319,2319,87147,17
Fleet_street,2319,417420,87148,23
Liverpool_station,2053,513250,87149,35
Old_kent,1970,39400,87150,1
Pentoville,2035,162800,87151,9
Bow_street,2257,315980,87152,16
leicester_square,2342,515240,87153,26
Regent_street,2358,613080,87154,31
Bond_street,2113,591640,87155,34
Parklane,2094,732900,87156,37
Old_kent,1971,39420,87157,1
The_angel_islington,2034,122040,87158,6
Just_visiting,2012,2012,87159,10
Maryleborne_station,2281,570250,87160,15
Fleet_street,2320,417600,87161,23
Bond_street,2114,591920,87162,34
King_cross_station,2022,505500,87163,5
First_chance,1965,1965,87164,7
Just_visiting,2013,2013,87165,10
Northhumber,2261,271320,87166,14
Transfalgar_square,2247,449400,87167,24
Third_chance,2138,2138,87168,36
The_angel_islington,2035,122100,87169,6
